FROM ZONE,TO ZONE,0.3kg,0.5kg,1kg,2kg,3kg,4kg,5kg,6kg,7kg,8kg,9kg,10kg,11kg,12kg,13kg,14kg,15kg,16kg,17kg,18kg,19kg,20kg,21kg,22kg,23kg,24kg,25kg,26kg,27kg,28kg,29kg,30kg,31kg,32kg,33kg,34kg,35kg,36kg,37kg,38kg,39kg,40kg
MYB,BEN,11.256,11.256,15.456,17.544,19.644,21.672,23.7,24.252,28.848,33.444,38.04,42.636,47.232,51.828,56.424,61.02,65.616,70.212,74.808,79.404,84,88.596,93.192,97.788,102.384,106.98,111.576,125.172,129.768,134.364,138.96,143.556,148.152,152.748,157.344,161.94,166.536,171.132,175.728,180.324,184.92,189.516
MYB,DPO,11.256,11.256,15.456,17.544,19.644,21.672,23.7,24.252,29.784,35.316,40.848,46.38,51.912,57.444,62.976,68.508,74.04,79.572,85.104,90.636,96.168,101.7,107.232,112.764,118.296,123.828,129.36,143.892,149.424,154.956,160.488,166.02,171.552,177.084,182.616,188.148,193.68,199.212,204.744,210.276,215.808,221.34
MYB,LAU,11.256,11.256,15.456,17.544,19.644,21.672,23.7,24.252,29.784,35.316,40.848,46.38,51.912,57.444,62.976,68.508,74.04,79.572,85.104,90.636,96.168,101.7,107.232,112.764,118.296,123.828,129.36,143.892,149.424,154.956,160.488,166.02,171.552,177.084,182.616,188.148,193.68,199.212,204.744,210.276,215.808,221.34
MYB,TAS,11.256,11.256,15.456,17.544,19.644,21.672,23.7,24.252,29.784,35.316,40.848,46.38,51.912,57.444,62.976,68.508,74.04,79.572,85.104,90.636,96.168,101.7,107.232,112.764,118.296,123.828,129.36,143.892,149.424,154.956,160.488,166.02,171.552,177.084,182.616,188.148,193.68,199.212,204.744,210.276,215.808,221.34
MYB,PER,11.256,11.256,15.456,17.544,19.644,21.672,23.7,24.252,29.784,35.316,40.848,46.38,51.912,57.444,62.976,68.508,74.04,79.572,85.104,90.636,96.168,101.7,107.232,112.764,118.296,123.828,129.36,143.892,149.424,154.956,160.488,166.02,171.552,177.084,182.616,188.148,193.68,199.212,204.744,210.276,215.808,221.34
NEW,NEW,6.6177,6.6177,6.8757,7.1466,7.4046,7.6755,7.9335,8.3334,8.5269,8.7204,8.9139,9.1074,9.3009,9.4944,9.6879,9.8814,10.0749,10.2684,10.4619,10.6554,10.8489,11.0424,11.2359,11.4294,11.6229,11.8164,12.0099,21.2034,21.3969,21.5904,21.7839,21.9774,22.1709,22.3644,22.5579,22.7514,22.9449,23.1384,23.3319,23.5254,23.7189,23.9124
NEW,SHT,8.3334,8.3334,10.578,12.0357,13.4934,13.7514,14.0223,14.4738,14.6673,14.8608,15.0543,15.2478,15.4413,15.6348,15.8283,16.0218,16.2153,16.4088,16.6023,16.7958,16.9893,17.1828,17.3763,17.5698,17.7633,17.9568,18.1503,27.3438,27.5373,27.7308,27.9243,28.1178,28.3113,28.5048,28.6983,28.8918,29.0853,29.2788,29.4723,29.6658,29.8593,30.0528
NEW,CCT,7.9593,7.9593,9.4557,9.6492,9.8556,10.1136,10.3845,11.3004,11.6358,11.9712,12.3066,12.642,12.9774,13.3128,13.6482,13.9836,14.319,14.6544,14.9898,15.3252,15.6606,15.996,16.3314,16.6668,17.0022,17.3376,17.673,27.0084,27.3438,27.6792,28.0146,28.35,28.6854,29.0208,29.3562,29.6916,30.027,30.3624,30.6978,31.0332,31.3686,31.704
NEW,SYD,7.2756,7.2756,8.3334,8.4624,8.5914,8.7978,8.9913,9.7137,10.0491,10.3845,10.7199,11.0553,11.3907,11.7261,12.0615,12.3969,12.7323,13.0677,13.4031,13.7385,14.0739,14.4093,14.7447,15.0801,15.4155,15.7509,16.0863,25.4217,25.7571,26.0925,26.4279,26.7633,27.0987,27.4341,27.7695,28.1049,28.4403,28.7757,29.1111,29.4465,29.7819,30.1173
NEW,ADL,8.9913,8.9913,10.707,11.3133,11.9196,13.4418,14.9769,22.5492,23.607,24.6648,25.7226,26.7804,27.8382,28.896,29.9538,31.0116,32.0694,33.1272,34.185,35.2428,36.3006,37.3584,38.4162,39.474,40.5318,41.5896,42.6474,52.7052,53.763,54.8208,55.8786,56.9364,57.9942,59.052,60.1098,61.1676,62.2254,63.2832,64.341,65.3988,66.4566,67.5144
NEW,ALB,9.3267,9.3267,9.4557,9.6492,9.8556,10.1136,10.3845,11.3004,11.9841,12.6678,13.3515,14.0352,14.7189,15.4026,16.0863,16.77,17.4537,18.1374,18.8211,19.5048,20.1885,20.8722,21.5559,22.2396,22.9233,23.607,24.2907,33.9744,34.6581,35.3418,36.0255,36.7092,37.3929,38.0766,38.7603,39.444,40.1277,40.8114,41.4951,42.1788,42.8625,43.5462
NEW,BEN,8.9913,8.9913,10.707,11.3133,11.9196,13.4418,14.9769,19.8402,21.0528,22.2654,23.478,24.6906,25.9032,27.1158,28.3284,29.541,30.7536,31.9662,33.1788,34.3914,35.604,36.8166,38.0292,39.2418,40.4544,41.667,42.8796,53.0922,54.3048,55.5174,56.73,57.9426,59.1552,60.3678,61.5804,62.793,64.0056,65.2182,66.4308,67.6434,68.856,70.0686
NEW,BRI,7.6755,7.6755,8.2689,8.7462,9.2235,9.804,10.3845,13.1322,14.0481,14.964,15.8799,16.7958,17.7117,18.6276,19.5435,20.4594,21.3753,22.2912,23.2071,24.123,25.0389,25.9548,26.8707,27.7866,28.7025,29.6184,30.5343,40.4502,41.3661,42.282,43.1979,44.1138,45.0297,45.9456,46.8615,47.7774,48.6933,49.6092,50.5251,51.441,52.3569,53.2728
NEW,CBR,8.5398,8.5398,10.3845,10.9005,11.4165,12.9,14.3964,14.706,15.8412,16.9764,18.1116,19.2468,20.382,21.5172,22.6524,23.7876,24.9228,26.058,27.1932,28.3284,29.4636,30.5988,31.734,32.8692,34.0044,35.1396,36.2748,46.41,47.5452,48.6804,49.8156,50.9508,52.086,53.2212,54.3564,55.4916,56.6268,57.762,58.8972,60.0324,61.1676,62.3028
NEW,CFS,8.5398,8.5398,10.3845,10.9005,11.4165,12.9,14.3964,14.706,15.0801,15.4542,15.8283,16.2024,16.5765,16.9506,17.3247,17.6988,18.0729,18.447,18.8211,19.1952,19.5693,19.9434,20.3175,20.6916,21.0657,21.4398,21.8139,31.188,31.5621,31.9362,32.3103,32.6844,33.0585,33.4326,33.8067,34.1808,34.5549,34.929,35.3031,35.6772,36.0513,36.4254
NEW,GEE,9.4557,9.4557,9.5847,9.7911,9.9846,10.3458,10.707,12.2292,13.0548,13.8804,14.706,15.5316,16.3572,17.1828,18.0084,18.834,19.6596,20.4852,21.3108,22.1364,22.962,23.7876,24.6132,25.4388,26.2644,27.09,27.9156,37.7412,38.5668,39.3924,40.218,41.0436,41.8692,42.6948,43.5204,44.346,45.1716,45.9972,46.8228,47.6484,48.474,49.2996
NEW,GLD,9.4557,9.4557,9.5847,9.7911,9.9846,10.3458,10.707,12.2292,12.7323,13.2354,13.7385,14.2416,14.7447,15.2478,15.7509,16.254,16.7571,17.2602,17.7633,18.2664,18.7695,19.2726,19.7757,20.2788,20.7819,21.285,21.7881,31.2912,31.7943,32.2974,32.8005,33.3036,33.8067,34.3098,34.8129,35.316,35.8191,36.3222,36.8253,37.3284,37.8315,38.3346
NEW,MEL,8.7333,8.7333,8.8623,9.0558,9.2622,9.5202,9.7911,10.707,11.3907,12.0744,12.7581,13.4418,14.1255,14.8092,15.4929,16.1766,16.8603,17.544,18.2277,18.9114,19.5951,20.2788,20.9625,21.6462,22.3299,23.0136,23.6973,33.381,34.0647,34.7484,35.4321,36.1158,36.7995,37.4832,38.1669,38.8506,39.5343,40.218,40.9017,41.5854,42.2691,42.9528
NEW,NTH,9.4557,9.4557,9.5847,9.7911,9.9846,10.3458,10.707,12.2292,13.1322,14.0352,14.9382,15.8412,16.7442,17.6472,18.5502,19.4532,20.3562,21.2592,22.1622,23.0652,23.9682,24.8712,25.7742,26.6772,27.5802,28.4832,29.3862,39.2892,40.1922,41.0952,41.9982,42.9012,43.8042,44.7072,45.6102,46.5132,47.4162,48.3192,49.2222,50.1252,51.0282,51.9312
NEW,OAG,8.5398,8.5398,10.3845,10.9005,11.4165,12.9,14.3964,14.706,16.4217,18.1374,19.8531,21.5688,23.2845,25.0002,26.7159,28.4316,30.1473,31.863,33.5787,35.2944,37.0101,38.7258,40.4415,42.1572,43.8729,45.5886,47.3043,58.02,59.7357,61.4514,63.1671,64.8828,66.5985,68.3142,70.0299,71.7456,73.4613,75.177,76.8927,78.6084,80.3241,82.0398
NEW,PQQ,8.5398,8.5398,10.3845,10.9005,11.4165,12.9,14.3964,14.706,15.5832,16.4604,17.3376,18.2148,19.092,19.9692,20.8464,21.7236,22.6008,23.478,24.3552,25.2324,26.1096,26.9868,27.864,28.7412,29.6184,30.4956,31.3728,41.25,42.1272,43.0044,43.8816,44.7588,45.636,46.5132,47.3904,48.2676,49.1448,50.022,50.8992,51.7764,52.6536,53.5308
NEW,SUN,9.4557,9.4557,9.5847,9.7911,9.9846,10.3458,10.707,12.2292,12.8097,13.3902,13.9707,14.5512,15.1317,15.7122,16.2927,16.8732,17.4537,18.0342,18.6147,19.1952,19.7757,20.3562,20.9367,21.5172,22.0977,22.6782,23.2587,32.8392,33.4197,34.0002,34.5807,35.1612,35.7417,36.3222,36.9027,37.4832,38.0637,38.6442,39.2247,39.8052,40.3857,40.9662
NEW,TOO,8.9913,8.9913,10.707,11.3133,11.9196,13.4418,14.9769,22.5492,23.478,24.4068,25.3356,26.2644,27.1932,28.122,29.0508,29.9796,30.9084,31.8372,32.766,33.6948,34.6236,35.5524,36.4812,37.41,38.3388,39.2676,40.1964,50.1252,51.054,51.9828,52.9116,53.8404,54.7692,55.698,56.6268,57.5556,58.4844,59.4132,60.342,61.2708,62.1996,63.1284
NEW,WOL,9.3267,9.3267,9.4557,9.6492,9.8556,10.1136,10.3845,11.3004,11.6745,12.0486,12.4227,12.7968,13.1709,13.545,13.9191,14.2932,14.6673,15.0414,15.4155,15.7896,16.1637,16.5378,16.9119,17.286,17.6601,18.0342,18.4083,27.7824,28.1565,28.5306,28.9047,29.2788,29.6529,30.027,30.4011,30.7752,31.1493,31.5234,31.8975,32.2716,32.6457,33.0198
NEW,YNG,10.7973,10.7973,12.5904,15.1059,17.6214,17.6214,17.6214,24.5487,26.187,27.8253,29.4636,31.1019,32.7402,34.3785,36.0168,37.6551,39.2934,40.9317,42.57,44.2083,45.8466,47.4849,49.1232,50.7615,52.3998,54.0381,55.6764,66.3147,67.953,69.5913,71.2296,72.8679,74.5062,76.1445,77.7828,79.4211,81.0594,82.6977,84.336,85.9743,87.6126,89.2509
NEW,BDB,10.3329,10.3329,12.9387,16.5636,20.1885,22.2525,24.3036,24.3552,26.5482,28.7412,30.9342,33.1272,35.3202,37.5132,39.7062,41.8992,44.0922,46.2852,48.4782,50.6712,52.8642,55.0572,57.2502,59.4432,61.6362,63.8292,66.0222,77.2152,79.4082,81.6012,83.7942,85.9872,88.1802,90.3732,92.5662,94.7592,96.9522,99.1452,101.3382,103.5312,105.7242,107.9172
NEW,CAP,10.3329,10.3329,12.9387,14.9769,17.0022,18.7437,20.4594,25.7226,27.9156,30.1086,32.3016,34.4946,36.6876,38.8806,41.0736,43.2666,45.4596,47.6526,49.8456,52.0386,54.2316,56.4246,58.6176,60.8106,63.0036,65.1966,67.3896,78.5826,80.7756,82.9686,85.1616,87.3546,89.5476,91.7406,93.9336,96.1266,98.3196,100.5126,102.7056,104.8986,107.0916,109.2846
NEW,CNS,10.3329,10.3329,12.9387,14.9769,17.0022,18.7437,20.4594,27.7221,31.1406,34.5591,37.9776,41.3961,44.8146,48.2331,51.6516,55.0701,58.4886,61.9071,65.3256,68.7441,72.1626,75.5811,78.9996,82.4181,85.8366,89.2551,92.6736,105.0921,108.5106,111.9291,115.3476,118.7661,122.1846,125.6031,129.0216,132.4401,135.8586,139.2771,142.6956,146.1141,149.5326,152.9511
NEW,DPO,10.3329,10.3329,12.9387,14.9769,17.0022,18.7437,20.4594,26.058,29.4765,32.895,36.3135,39.732,43.1505,46.569,49.9875,53.406,56.8245,60.243,63.6615,67.08,70.4985,73.917,77.3355,80.754,84.1725,87.591,91.0095,103.428,106.8465,110.265,113.6835,117.102,120.5205,123.939,127.3575,130.776,134.1945,137.613,141.0315,144.45,147.8685,151.287
NEW,LAU,10.3329,10.3329,12.9387,14.9769,17.0022,18.7437,20.4594,26.058,29.4765,32.895,36.3135,39.732,43.1505,46.569,49.9875,53.406,56.8245,60.243,63.6615,67.08,70.4985,73.917,77.3355,80.754,84.1725,87.591,91.0095,103.428,106.8465,110.265,113.6835,117.102,120.5205,123.939,127.3575,130.776,134.1945,137.613,141.0315,144.45,147.8685,151.287
NEW,MKY,10.3329,10.3329,13.5321,15.2736,17.0022,18.7437,20.4594,25.7226,28.4574,31.1922,33.927,36.6618,39.3966,42.1314,44.8662,47.601,50.3358,53.0706,55.8054,58.5402,61.275,64.0098,66.7446,69.4794,72.2142,74.949,77.6838,89.4186,92.1534,94.8882,97.623,100.3578,103.0926,105.8274,108.5622,111.297,114.0318,116.7666,119.5014,122.2362,124.971,127.7058
NEW,MYB,10.3329,10.3329,16.0863,18.1374,20.1885,22.2525,24.3036,24.3552,27.09,29.8248,32.5596,35.2944,38.0292,40.764,43.4988,46.2336,48.9684,51.7032,54.438,57.1728,59.9076,62.6424,65.3772,68.112,70.8468,73.5816,76.3164,88.0512,90.786,93.5208,96.2556,98.9904,101.7252,104.46,107.1948,109.9296,112.6644,115.3992,118.134,120.8688,123.6036,126.3384
NEW,PER,10.3329,10.3329,13.5321,13.5321,13.5321,13.5321,13.5321,13.5321,19.0146,24.4971,29.9796,35.4621,40.9446,46.4271,51.9096,57.3921,62.8746,68.3571,73.8396,79.3221,84.8046,90.2871,95.7696,101.2521,106.7346,112.2171,117.6996,132.1821,137.6646,143.1471,148.6296,154.1121,159.5946,165.0771,170.5596,176.0421,181.5246,187.0071,192.4896,197.9721,203.4546,208.9371
NEW,TAS,9.9201,9.9201,13.5321,15.2736,17.0022,18.7437,20.4594,26.058,29.4765,32.895,36.3135,39.732,43.1505,46.569,49.9875,53.406,56.8245,60.243,63.6615,67.08,70.4985,73.917,77.3355,80.754,84.1725,87.591,91.0095,103.428,106.8465,110.265,113.6835,117.102,120.5205,123.939,127.3575,130.776,134.1945,137.613,141.0315,144.45,147.8685,151.287
NEW,TVL,11.1456,11.1456,12.9387,16.1766,19.4274,21.4011,23.3748,29.8248,33.2433,36.6618,40.0803,43.4988,46.9173,50.3358,53.7543,57.1728,60.5913,64.0098,67.4283,70.8468,74.2653,77.6838,81.1023,84.5208,87.9393,91.3578,94.7763,107.1948,110.6133,114.0318,117.4503,120.8688,124.2873,127.7058,131.1243,134.5428,137.9613,141.3798,144.7983,148.2168,151.6353,155.0538
NTH,NTH,7.092,7.092,8.832,9.192,9.552,9.696,9.852,9.852,9.924,9.996,10.068,10.14,10.212,10.284,10.356,10.428,10.5,10.572,10.644,10.716,10.788,10.86,10.932,11.004,11.076,11.148,11.22,20.292,20.364,20.436,20.508,20.58,20.652,20.724,20.796,20.868,20.94,21.012,21.084,21.156,21.228,21.3
NTH,SHT,7.8,7.8,9.732,10.116,10.5,10.668,10.836,10.836,10.932,11.028,11.124,11.22,11.316,11.412,11.508,11.604,11.7,11.796,11.892,11.988,12.084,12.18,12.276,12.372,12.468,12.564,12.66,21.756,21.852,21.948,22.044,22.14,22.236,22.332,22.428,22.524,22.62,22.716,22.812,22.908,23.004,23.1
NTH,ALB,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,24.252,26.172,28.092,30.012,31.932,33.852,35.772,37.692,39.612,41.532,43.452,45.372,47.292,49.212,51.132,53.052,54.972,56.892,58.812,69.732,71.652,73.572,75.492,77.412,79.332,81.252,83.172,85.092,87.012,88.932,90.852,92.772,94.692,96.612
NTH,MEL,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,24.252,26.172,28.092,30.012,31.932,33.852,35.772,37.692,39.612,41.532,43.452,45.372,47.292,49.212,51.132,53.052,54.972,56.892,58.812,69.732,71.652,73.572,75.492,77.412,79.332,81.252,83.172,85.092,87.012,88.932,90.852,92.772,94.692,96.612
NTH,SYD,8.46,8.46,10.284,10.788,11.304,12.78,14.256,14.568,15.36,16.152,16.944,17.736,18.528,19.32,20.112,20.904,21.696,22.488,23.28,24.072,24.864,25.656,26.448,27.24,28.032,28.824,29.616,39.408,40.2,40.992,41.784,42.576,43.368,44.16,44.952,45.744,46.536,47.328,48.12,48.912,49.704,50.496
NTH,CCT,8.46,8.46,10.284,10.788,11.304,12.78,14.256,14.568,15.36,16.152,16.944,17.736,18.528,19.32,20.112,20.904,21.696,22.488,23.28,24.072,24.864,25.656,26.448,27.24,28.032,28.824,29.616,39.408,40.2,40.992,41.784,42.576,43.368,44.16,44.952,45.744,46.536,47.328,48.12,48.912,49.704,50.496
NTH,NEW,8.46,8.46,10.284,10.788,11.304,12.78,14.256,14.568,15.36,16.152,16.944,17.736,18.528,19.32,20.112,20.904,21.696,22.488,23.28,24.072,24.864,25.656,26.448,27.24,28.032,28.824,29.616,39.408,40.2,40.992,41.784,42.576,43.368,44.16,44.952,45.744,46.536,47.328,48.12,48.912,49.704,50.496
NTH,WOL,8.46,8.46,10.284,10.788,11.304,12.78,14.256,14.568,15.36,16.152,16.944,17.736,18.528,19.32,20.112,20.904,21.696,22.488,23.28,24.072,24.864,25.656,26.448,27.24,28.032,28.824,29.616,39.408,40.2,40.992,41.784,42.576,43.368,44.16,44.952,45.744,46.536,47.328,48.12,48.912,49.704,50.496
NTH,YNG,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,24.252,26.172,28.092,30.012,31.932,33.852,35.772,37.692,39.612,41.532,43.452,45.372,47.292,49.212,51.132,53.052,54.972,56.892,58.812,69.732,71.652,73.572,75.492,77.412,79.332,81.252,83.172,85.092,87.012,88.932,90.852,92.772,94.692,96.612
NTH,ADL,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,24.252,26.172,28.092,30.012,31.932,33.852,35.772,37.692,39.612,41.532,43.452,45.372,47.292,49.212,51.132,53.052,54.972,56.892,58.812,69.732,71.652,73.572,75.492,77.412,79.332,81.252,83.172,85.092,87.012,88.932,90.852,92.772,94.692,96.612
NTH,BEN,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,24.252,26.172,28.092,30.012,31.932,33.852,35.772,37.692,39.612,41.532,43.452,45.372,47.292,49.212,51.132,53.052,54.972,56.892,58.812,69.732,71.652,73.572,75.492,77.412,79.332,81.252,83.172,85.092,87.012,88.932,90.852,92.772,94.692,96.612
NTH,BRI,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,24.252,26.172,28.092,30.012,31.932,33.852,35.772,37.692,39.612,41.532,43.452,45.372,47.292,49.212,51.132,53.052,54.972,56.892,58.812,69.732,71.652,73.572,75.492,77.412,79.332,81.252,83.172,85.092,87.012,88.932,90.852,92.772,94.692,96.612
NTH,CFS,7.908,7.908,9.108,9.516,9.924,11.208,12.48,14.568,14.748,14.928,15.108,15.288,15.468,15.648,15.828,16.008,16.188,16.368,16.548,16.728,16.908,17.088,17.268,17.448,17.628,17.808,17.988,27.168,27.348,27.528,27.708,27.888,28.068,28.248,28.428,28.608,28.788,28.968,29.148,29.328,29.508,29.688
NTH,GEE,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,24.252,26.172,28.092,30.012,31.932,33.852,35.772,37.692,39.612,41.532,43.452,45.372,47.292,49.212,51.132,53.052,54.972,56.892,58.812,69.732,71.652,73.572,75.492,77.412,79.332,81.252,83.172,85.092,87.012,88.932,90.852,92.772,94.692,96.612
NTH,GLD,7.908,7.908,9.108,9.516,9.924,11.208,12.48,14.568,14.748,14.928,15.108,15.288,15.468,15.648,15.828,16.008,16.188,16.368,16.548,16.728,16.908,17.088,17.268,17.448,17.628,17.808,17.988,27.168,27.348,27.528,27.708,27.888,28.068,28.248,28.428,28.608,28.788,28.968,29.148,29.328,29.508,29.688
NTH,OAG,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,24.252,26.172,28.092,30.012,31.932,33.852,35.772,37.692,39.612,41.532,43.452,45.372,47.292,49.212,51.132,53.052,54.972,56.892,58.812,69.732,71.652,73.572,75.492,77.412,79.332,81.252,83.172,85.092,87.012,88.932,90.852,92.772,94.692,96.612
NTH,PQQ,8.46,8.46,10.284,10.788,11.304,12.78,14.256,14.568,15.36,16.152,16.944,17.736,18.528,19.32,20.112,20.904,21.696,22.488,23.28,24.072,24.864,25.656,26.448,27.24,28.032,28.824,29.616,39.408,40.2,40.992,41.784,42.576,43.368,44.16,44.952,45.744,46.536,47.328,48.12,48.912,49.704,50.496
NTH,SUN,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,25.272,28.212,31.152,34.092,37.032,39.972,42.912,45.852,48.792,51.732,54.672,57.612,60.552,63.492,66.432,69.372,72.312,75.252,78.192,90.132,93.072,96.012,98.952,101.892,104.832,107.772,110.712,113.652,116.592,119.532,122.472,125.412,128.352,131.292
NTH,CBR,8.46,8.46,10.284,10.788,11.304,12.78,14.256,14.568,15.36,16.152,16.944,17.736,18.528,19.32,20.112,20.904,21.696,22.488,23.28,24.072,24.864,25.656,26.448,27.24,28.032,28.824,29.616,39.408,40.2,40.992,41.784,42.576,43.368,44.16,44.952,45.744,46.536,47.328,48.12,48.912,49.704,50.496
NTH,TOO,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,25.272,28.212,31.152,34.092,37.032,39.972,42.912,45.852,48.792,51.732,54.672,57.612,60.552,63.492,66.432,69.372,72.312,75.252,78.192,90.132,93.072,96.012,98.952,101.892,104.832,107.772,110.712,113.652,116.592,119.532,122.472,125.412,128.352,131.292
NTH,BDB,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,25.272,28.212,31.152,34.092,37.032,39.972,42.912,45.852,48.792,51.732,54.672,57.612,60.552,63.492,66.432,69.372,72.312,75.252,78.192,90.132,93.072,96.012,98.952,101.892,104.832,107.772,110.712,113.652,116.592,119.532,122.472,125.412,128.352,131.292
NTH,CAP,10.728,10.728,14.736,16.752,18.792,20.736,22.656,22.332,25.836,29.34,32.844,36.348,39.852,43.356,46.86,50.364,53.868,57.372,60.876,64.38,67.884,71.388,74.892,78.396,81.9,85.404,88.908,101.412,104.916,108.42,111.924,115.428,118.932,122.436,125.94,129.444,132.948,136.452,139.956,143.46,146.964,150.468
NTH,MYB,8.904,8.904,10.608,11.208,11.808,13.308,14.832,22.332,25.272,28.212,31.152,34.092,37.032,39.972,42.912,45.852,48.792,51.732,54.672,57.612,60.552,63.492,66.432,69.372,72.312,75.252,78.192,90.132,93.072,96.012,98.952,101.892,104.832,107.772,110.712,113.652,116.592,119.532,122.472,125.412,128.352,131.292
NTH,CNS,10.728,10.728,14.736,16.752,18.792,20.736,22.656,22.332,26.82,31.308,35.796,40.284,44.772,49.26,53.748,58.236,62.724,67.212,71.7,76.188,80.676,85.164,89.652,94.14,98.628,103.116,107.604,121.092,125.58,130.068,134.556,139.044,143.532,148.02,152.508,156.996,161.484,165.972,170.46,174.948,179.436,183.924
NTH,DPO,10.728,10.728,14.736,16.752,18.792,20.736,22.656,22.332,26.82,31.308,35.796,40.284,44.772,49.26,53.748,58.236,62.724,67.212,71.7,76.188,80.676,85.164,89.652,94.14,98.628,103.116,107.604,121.092,125.58,130.068,134.556,139.044,143.532,148.02,152.508,156.996,161.484,165.972,170.46,174.948,179.436,183.924
NTH,LAU,10.728,10.728,14.736,16.752,18.792,20.736,22.656,22.332,26.82,31.308,35.796,40.284,44.772,49.26,53.748,58.236,62.724,67.212,71.7,76.188,80.676,85.164,89.652,94.14,98.628,103.116,107.604,121.092,125.58,130.068,134.556,139.044,143.532,148.02,152.508,156.996,161.484,165.972,170.46,174.948,179.436,183.924
NTH,MKY,10.728,10.728,14.736,16.752,18.792,20.736,22.656,22.332,25.836,29.34,32.844,36.348,39.852,43.356,46.86,50.364,53.868,57.372,60.876,64.38,67.884,71.388,74.892,78.396,81.9,85.404,88.908,101.412,104.916,108.42,111.924,115.428,118.932,122.436,125.94,129.444,132.948,136.452,139.956,143.46,146.964,150.468
NTH,PER,10.728,10.728,14.736,16.752,18.792,20.736,22.656,22.332,27.72,33.108,38.496,43.884,49.272,54.66,60.048,65.436,70.824,76.212,81.6,86.988,92.376,97.764,103.152,108.54,113.928,119.316,124.704,139.092,144.48,149.868,155.256,160.644,166.032,171.42,176.808,182.196,187.584,192.972,198.36,203.748,209.136,214.524
NTH,TAS,10.728,10.728,14.736,16.752,18.792,20.736,22.656,22.332,26.82,31.308,35.796,40.284,44.772,49.26,53.748,58.236,62.724,67.212,71.7,76.188,80.676,85.164,89.652,94.14,98.628,103.116,107.604,121.092,125.58,130.068,134.556,139.044,143.532,148.02,152.508,156.996,161.484,165.972,170.46,174.948,179.436,183.924
NTH,TVL,10.728,10.728,14.736,16.752,18.792,20.736,22.656,22.332,26.82,31.308,35.796,40.284,44.772,49.26,53.748,58.236,62.724,67.212,71.7,76.188,80.676,85.164,89.652,94.14,98.628,103.116,107.604,121.092,125.58,130.068,134.556,139.044,143.532,148.02,152.508,156.996,161.484,165.972,170.46,174.948,179.436,183.924
OAG,OAG,6.3,6.3,7.848,8.148,8.46,8.604,8.748,8.748,8.808,8.868,8.928,8.988,9.048,9.108,9.168,9.228,9.288,9.348,9.408,9.468,9.528,9.588,9.648,9.708,9.768,9.828,9.888,18.948,19.008,19.068,19.128,19.188,19.248,19.308,19.368,19.428,19.488,19.548,19.608,19.668,19.728,19.788
OAG,SHT,6.912,6.912,8.628,8.964,9.312,9.468,9.612,9.612,9.684,9.756,9.828,9.9,9.972,10.044,10.116,10.188,10.26,10.332,10.404,10.476,10.548,10.62,10.692,10.764,10.836,10.908,10.98,20.052,20.124,20.196,20.268,20.34,20.412,20.484,20.556,20.628,20.7,20.772,20.844,20.916,20.988,21.06
OAG,SYD,6.612,6.612,7.632,7.968,8.304,9.396,10.452,12.192,12.348,12.504,12.66,12.816,12.972,13.128,13.284,13.44,13.596,13.752,13.908,14.064,14.22,14.376,14.532,14.688,14.844,15,15.156,24.312,24.468,24.624,24.78,24.936,25.092,25.248,25.404,25.56,25.716,25.872,26.028,26.184,26.34,26.496
